station,ghcnd_id,date,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-HTDD-NORMAL,DLY-CLDD-NORMAL
KEUG,GHCND:USW00024221,2010-12-16,39.3,45.1,33.5,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-17,39.2,45.0,33.4,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-18,39.2,45.0,33.4,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-19,39.1,44.9,33.3,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-20,39.1,44.9,33.3,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-21,39.1,44.9,33.3,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-22,39.1,44.9,33.3,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-23,39.1,44.9,33.3,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-24,39.1,44.9,33.3,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-25,39.1,44.9,33.3,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-26,39.1,44.9,33.3,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-27,39.2,45.0,33.3,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-28,39.2,45.0,33.4,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-29,39.3,45.1,33.4,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-30,39.3,45.2,33.4,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-31,39.4,45.3,33.5,26.0,0.0
