station,ghcnd_id,note,date,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-HTDD-NORMAL,DLY-CLDD-NORMAL
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-07,64.4,79.4,49.3,2.0,2.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-08,64.2,79.2,49.2,3.0,2.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-09,64.0,79.0,49.0,3.0,2.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-10,63.8,78.8,48.9,3.0,2.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-11,63.6,78.5,48.7,3.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-12,63.4,78.3,48.6,3.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-13,63.2,78.1,48.4,3.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-14,63.0,77.8,48.2,3.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-15,62.8,77.5,48.0,3.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-16,62.5,77.3,47.8,4.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-17,62.3,77.0,47.6,4.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-18,62.0,76.7,47.4,4.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-19,61.8,76.3,47.2,4.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-20,61.5,76.0,47.0,4.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-21,61.2,75.7,46.8,5.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-22,60.9,75.3,46.5,5.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-23,60.6,75.0,46.3,5.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-24,60.3,74.6,46.1,5.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-25,60.0,74.2,45.8,6.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-26,59.7,73.8,45.6,6.0,1.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-27,59.4,73.4,45.3,6.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-28,59.1,73.0,45.1,6.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-29,58.7,72.6,44.9,7.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-09-30,58.4,72.2,44.6,7.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-01,58.1,71.7,44.4,7.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-02,57.7,71.3,44.2,7.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-03,57.4,70.8,43.9,8.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-04,57.0,70.4,43.7,8.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-05,56.7,69.9,43.5,8.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-06,56.3,69.4,43.3,9.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-07,56.0,68.9,43.0,9.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-08,55.6,68.5,42.8,9.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-09,55.3,68.0,42.6,10.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-10,55.0,67.5,42.4,10.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-11,54.6,67.0,42.3,10.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-12,54.3,66.5,42.1,11.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-13,54.0,66.0,41.9,11.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-14,53.7,65.6,41.7,11.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-15,53.3,65.1,41.6,12.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-16,53.0,64.6,41.4,12.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-17,52.7,64.1,41.3,12.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-18,52.4,63.7,41.2,13.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-19,52.1,63.2,41.0,13.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-20,51.8,62.7,40.9,13.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-21,51.5,62.3,40.8,13.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-22,51.2,61.8,40.7,14.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-23,51.0,61.4,40.6,14.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-24,50.7,60.9,40.5,14.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-25,50.4,60.5,40.4,15.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-26,50.2,60.0,40.3,15.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-27,49.9,59.6,40.2,15.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-28,49.7,59.2,40.1,15.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-29,49.4,58.8,40.0,16.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-30,49.2,58.4,40.0,16.0,-7777.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-10-31,48.9,58.0,39.9,16.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-01,48.7,57.6,39.8,16.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-02,48.5,57.2,39.7,17.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-03,48.2,56.8,39.6,17.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-04,48.0,56.4,39.5,17.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-05,47.8,56.1,39.4,17.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-06,47.5,55.7,39.3,17.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-07,47.3,55.3,39.2,18.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-08,47.1,55.0,39.1,18.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-09,46.8,54.6,39.0,18.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-10,46.6,54.3,38.9,18.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-11,46.4,53.9,38.8,19.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-12,46.1,53.6,38.6,19.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-13,45.9,53.3,38.5,19.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-14,45.6,52.9,38.3,19.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-15,45.4,52.6,38.2,20.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-16,45.2,52.3,38.0,20.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-17,44.9,52.0,37.9,20.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-18,44.7,51.7,37.7,20.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-19,44.4,51.3,37.5,21.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-20,44.2,51.0,37.3,21.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-21,43.9,50.7,37.1,21.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-22,43.7,50.4,37.0,21.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-23,43.4,50.1,36.8,22.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-24,43.2,49.8,36.6,22.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-25,43.0,49.5,36.4,22.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-26,42.7,49.3,36.1,22.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-27,42.5,49.0,35.9,23.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-28,42.2,48.7,35.7,23.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-29,42.0,48.5,35.5,23.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-11-30,41.8,48.2,35.3,23.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-01,41.5,47.9,35.1,23.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-02,41.3,47.7,34.9,24.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-03,41.1,47.5,34.7,24.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-04,40.9,47.2,34.5,24.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-05,40.7,47.0,34.4,24.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-06,40.5,46.8,34.2,24.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-07,40.3,46.6,34.0,25.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-08,40.1,46.4,33.9,25.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-09,40.0,46.3,33.7,25.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-10,39.8,46.1,33.6,25.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-11,39.7,45.9,33.4,25.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-12,39.6,45.8,33.3,25.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-13,39.4,45.7,33.2,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-14,39.3,45.5,33.1,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-15,39.2,45.4,33.0,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-16,39.1,45.3,33.0,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-17,39.1,45.2,32.9,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-18,39.0,45.2,32.8,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-19,39.0,45.1,32.8,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-20,38.9,45.1,32.8,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-21,38.9,45.0,32.8,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-22,38.9,45.0,32.8,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-23,38.9,45.0,32.8,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-24,38.9,45.0,32.8,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-25,38.9,45.0,32.8,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-26,38.9,45.0,32.9,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-27,39.0,45.1,32.9,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-28,39.0,45.1,33.0,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-29,39.1,45.2,33.0,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-30,39.2,45.2,33.1,26.0,0.0
KCVO,GHCND:USC00351862,"Corvallis State University, OR",2010-12-31,39.2,45.3,33.2,26.0,0.0
