station,ghcnd_id,date,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-HTDD-NORMAL,DLY-CLDD-NORMAL
KHIO,GHCND:USW00094261,2010-11-13,45.0,52.8,37.3,20.0,0.0
KHIO,GHCND:USW00094261,2010-11-14,44.8,52.5,37.1,20.0,0.0
KHIO,GHCND:USW00094261,2010-11-15,44.6,52.1,37.0,20.0,0.0
KHIO,GHCND:USW00094261,2010-11-16,44.3,51.8,36.9,21.0,0.0
KHIO,GHCND:USW00094261,2010-11-17,44.1,51.5,36.7,21.0,0.0
KHIO,GHCND:USW00094261,2010-11-18,43.9,51.2,36.6,21.0,0.0
KHIO,GHCND:USW00094261,2010-11-19,43.6,50.8,36.4,21.0,0.0
KHIO,GHCND:USW00094261,2010-11-20,43.4,50.5,36.2,22.0,0.0
KHIO,GHCND:USW00094261,2010-11-21,43.1,50.2,36.0,22.0,0.0
KHIO,GHCND:USW00094261,2010-11-22,42.9,49.9,35.9,22.0,0.0
KHIO,GHCND:USW00094261,2010-11-23,42.6,49.6,35.7,22.0,0.0
KHIO,GHCND:USW00094261,2010-11-24,42.4,49.2,35.5,23.0,0.0
KHIO,GHCND:USW00094261,2010-11-25,42.1,48.9,35.3,23.0,0.0
KHIO,GHCND:USW00094261,2010-11-26,41.9,48.6,35.1,23.0,0.0
KHIO,GHCND:USW00094261,2010-11-27,41.6,48.3,34.9,23.0,0.0
KHIO,GHCND:USW00094261,2010-11-28,41.4,48.0,34.7,24.0,0.0
KHIO,GHCND:USW00094261,2010-11-29,41.1,47.8,34.5,24.0,0.0
KHIO,GHCND:USW00094261,2010-11-30,40.9,47.5,34.3,24.0,0.0
KHIO,GHCND:USW00094261,2010-12-01,40.6,47.2,34.0,24.0,0.0
KHIO,GHCND:USW00094261,2010-12-02,40.4,46.9,33.8,25.0,0.0
KHIO,GHCND:USW00094261,2010-12-03,40.2,46.7,33.6,25.0,0.0
KHIO,GHCND:USW00094261,2010-12-04,39.9,46.4,33.4,25.0,0.0
KHIO,GHCND:USW00094261,2010-12-05,39.7,46.2,33.2,25.0,0.0
KHIO,GHCND:USW00094261,2010-12-06,39.5,46.0,33.0,25.0,0.0
KHIO,GHCND:USW00094261,2010-12-07,39.3,45.8,32.9,26.0,0.0
KHIO,GHCND:USW00094261,2010-12-08,39.1,45.6,32.7,26.0,0.0
KHIO,GHCND:USW00094261,2010-12-09,38.9,45.4,32.5,26.0,0.0
KHIO,GHCND:USW00094261,2010-12-10,38.8,45.2,32.3,26.0,0.0
KHIO,GHCND:USW00094261,2010-12-11,38.6,45.0,32.2,26.0,0.0
KHIO,GHCND:USW00094261,2010-12-12,38.5,44.9,32.1,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-13,38.3,44.8,31.9,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-14,38.2,44.6,31.8,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-15,38.1,44.5,31.7,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-16,38.0,44.5,31.6,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-17,38.0,44.4,31.5,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-18,37.9,44.3,31.5,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-19,37.8,44.3,31.4,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-20,37.8,44.2,31.4,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-21,37.8,44.2,31.4,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-22,37.8,44.2,31.4,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-23,37.8,44.2,31.4,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-24,37.8,44.2,31.4,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-25,37.8,44.3,31.4,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-26,37.9,44.3,31.4,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-27,37.9,44.4,31.5,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-28,38.0,44.4,31.5,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-29,38.1,44.5,31.6,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-30,38.2,44.6,31.7,27.0,0.0
KHIO,GHCND:USW00094261,2010-12-31,38.2,44.7,31.8,27.0,0.0
