station,ghcnd_id,date,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-HTDD-NORMAL,DLY-CLDD-NORMAL
KTTD,GHCND:USW00024242,2010-11-14,46.1,53.0,39.1,19.0,0.0
KTTD,GHCND:USW00024242,2010-11-15,45.8,52.6,38.9,19.0,0.0
KTTD,GHCND:USW00024242,2010-11-16,45.5,52.3,38.8,19.0,0.0
KTTD,GHCND:USW00024242,2010-11-17,45.3,52.0,38.6,20.0,0.0
KTTD,GHCND:USW00024242,2010-11-18,45.0,51.6,38.4,20.0,0.0
KTTD,GHCND:USW00024242,2010-11-19,44.7,51.3,38.2,20.0,0.0
KTTD,GHCND:USW00024242,2010-11-20,44.5,50.9,38.0,21.0,0.0
KTTD,GHCND:USW00024242,2010-11-21,44.2,50.6,37.8,21.0,0.0
KTTD,GHCND:USW00024242,2010-11-22,43.9,50.2,37.6,21.0,0.0
KTTD,GHCND:USW00024242,2010-11-23,43.6,49.9,37.4,21.0,0.0
KTTD,GHCND:USW00024242,2010-11-24,43.4,49.6,37.2,22.0,0.0
KTTD,GHCND:USW00024242,2010-11-25,43.1,49.2,37.0,22.0,0.0
KTTD,GHCND:USW00024242,2010-11-26,42.8,48.9,36.8,22.0,0.0
KTTD,GHCND:USW00024242,2010-11-27,42.6,48.6,36.5,22.0,0.0
KTTD,GHCND:USW00024242,2010-11-28,42.3,48.3,36.3,23.0,0.0
KTTD,GHCND:USW00024242,2010-11-29,42.0,47.9,36.1,23.0,0.0
KTTD,GHCND:USW00024242,2010-11-30,41.7,47.6,35.9,23.0,0.0
KTTD,GHCND:USW00024242,2010-12-01,41.5,47.3,35.6,24.0,0.0
KTTD,GHCND:USW00024242,2010-12-02,41.2,47.0,35.4,24.0,0.0
KTTD,GHCND:USW00024242,2010-12-03,41.0,46.7,35.2,24.0,0.0
KTTD,GHCND:USW00024242,2010-12-04,40.7,46.5,35.0,24.0,0.0
KTTD,GHCND:USW00024242,2010-12-05,40.5,46.2,34.8,25.0,0.0
KTTD,GHCND:USW00024242,2010-12-06,40.2,45.9,34.6,25.0,0.0
KTTD,GHCND:USW00024242,2010-12-07,40.0,45.7,34.4,25.0,0.0
KTTD,GHCND:USW00024242,2010-12-08,39.8,45.4,34.2,25.0,0.0
KTTD,GHCND:USW00024242,2010-12-09,39.6,45.2,34.0,25.0,0.0
KTTD,GHCND:USW00024242,2010-12-10,39.4,45.0,33.8,26.0,0.0
KTTD,GHCND:USW00024242,2010-12-11,39.2,44.8,33.6,26.0,0.0
KTTD,GHCND:USW00024242,2010-12-12,39.0,44.6,33.4,26.0,0.0
KTTD,GHCND:USW00024242,2010-12-13,38.9,44.5,33.3,26.0,0.0
KTTD,GHCND:USW00024242,2010-12-14,38.7,44.3,33.1,26.0,0.0
KTTD,GHCND:USW00024242,2010-12-15,38.6,44.2,33.0,26.0,0.0
KTTD,GHCND:USW00024242,2010-12-16,38.5,44.0,32.9,27.0,0.0
KTTD,GHCND:USW00024242,2010-12-17,38.3,43.9,32.8,27.0,0.0
KTTD,GHCND:USW00024242,2010-12-18,38.2,43.8,32.7,27.0,0.0
KTTD,GHCND:USW00024242,2010-12-19,38.2,43.7,32.6,27.0,0.0
KTTD,GHCND:USW00024242,2010-12-20,38.1,43.7,32.5,27.0,0.0
KTTD,GHCND:USW00024242,2010-12-21,38.0,43.6,32.4,27.0,0.0
KTTD,GHCND:USW00024242,2010-12-22,38.0,43.6,32.4,27.0,0.0
KTTD,GHCND:USW00024242,2010-12-23,37.9,43.6,32.3,27.0,0.0
KTTD,GHCND:USW00024242,2010-12-24,37.9,43.6,32.3,27.0,0.0
KTTD,GHCND:USW00024242,2010-12-25,37.9,43.6,32.3,27.0,0.0
KTTD,GHCND:USW00024242,2010-12-26,37.9,43.6,32.3,27.0,0.0
KTTD,GHCND:USW00024242,2010-12-27,37.9,43.6,32.3,27.0,0.0
KTTD,GHCND:USW00024242,2010-12-28,38.0,43.7,32.3,27.0,0.0
KTTD,GHCND:USW00024242,2010-12-29,38.0,43.7,32.3,27.0,0.0
KTTD,GHCND:USW00024242,2010-12-30,38.1,43.8,32.4,27.0,0.0
KTTD,GHCND:USW00024242,2010-12-31,38.1,43.9,32.4,27.0,0.0
