station,ghcnd_id,date,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-HTDD-NORMAL,DLY-CLDD-NORMAL
KPDX,GHCND:USW00024229,2010-12-13,40.2,45.5,35.0,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-14,40.1,45.3,34.9,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-15,40.0,45.2,34.8,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-16,39.9,45.1,34.7,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-17,39.8,45.0,34.7,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-18,39.7,44.9,34.6,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-19,39.7,44.8,34.6,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-20,39.6,44.7,34.5,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-21,39.6,44.7,34.5,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-22,39.6,44.7,34.5,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-23,39.6,44.6,34.5,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-24,39.6,44.6,34.5,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-25,39.6,44.6,34.5,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-26,39.6,44.7,34.6,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-27,39.6,44.7,34.6,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-28,39.7,44.7,34.6,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-29,39.7,44.8,34.7,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-30,39.8,44.9,34.7,25.0,0.0
KPDX,GHCND:USW00024229,2010-12-31,39.9,44.9,34.8,25.0,0.0
