station,ghcnd_id,date,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-HTDD-NORMAL,DLY-CLDD-NORMAL
KSLE,GHCND:USW00024232,2010-11-13,46.1,53.2,39.0,19.0,-7777.0
KSLE,GHCND:USW00024232,2010-11-14,45.9,52.9,38.8,19.0,-7777.0
KSLE,GHCND:USW00024232,2010-11-15,45.7,52.6,38.7,19.0,0.0
KSLE,GHCND:USW00024232,2010-11-16,45.4,52.3,38.5,20.0,0.0
KSLE,GHCND:USW00024232,2010-11-17,45.2,52.0,38.3,20.0,0.0
KSLE,GHCND:USW00024232,2010-11-18,45.0,51.8,38.2,20.0,0.0
KSLE,GHCND:USW00024232,2010-11-19,44.7,51.5,38.0,20.0,0.0
KSLE,GHCND:USW00024232,2010-11-20,44.5,51.2,37.8,20.0,0.0
KSLE,GHCND:USW00024232,2010-11-21,44.3,50.9,37.6,21.0,0.0
KSLE,GHCND:USW00024232,2010-11-22,44.0,50.6,37.4,21.0,0.0
KSLE,GHCND:USW00024232,2010-11-23,43.8,50.4,37.2,21.0,0.0
KSLE,GHCND:USW00024232,2010-11-24,43.6,50.1,37.1,21.0,0.0
KSLE,GHCND:USW00024232,2010-11-25,43.3,49.8,36.9,22.0,0.0
KSLE,GHCND:USW00024232,2010-11-26,43.1,49.6,36.7,22.0,0.0
KSLE,GHCND:USW00024232,2010-11-27,42.9,49.3,36.5,22.0,0.0
KSLE,GHCND:USW00024232,2010-11-28,42.6,49.0,36.2,22.0,0.0
KSLE,GHCND:USW00024232,2010-11-29,42.4,48.8,36.0,23.0,0.0
KSLE,GHCND:USW00024232,2010-11-30,42.2,48.6,35.9,23.0,0.0
KSLE,GHCND:USW00024232,2010-12-01,42.0,48.3,35.7,23.0,0.0
KSLE,GHCND:USW00024232,2010-12-02,41.8,48.1,35.5,23.0,0.0
KSLE,GHCND:USW00024232,2010-12-03,41.6,47.8,35.3,23.0,0.0
KSLE,GHCND:USW00024232,2010-12-04,41.4,47.6,35.1,24.0,0.0
KSLE,GHCND:USW00024232,2010-12-05,41.2,47.4,34.9,24.0,0.0
KSLE,GHCND:USW00024232,2010-12-06,41.0,47.2,34.7,24.0,0.0
KSLE,GHCND:USW00024232,2010-12-07,40.8,47.0,34.6,24.0,0.0
KSLE,GHCND:USW00024232,2010-12-08,40.6,46.8,34.4,24.0,0.0
KSLE,GHCND:USW00024232,2010-12-09,40.5,46.7,34.3,25.0,0.0
KSLE,GHCND:USW00024232,2010-12-10,40.3,46.5,34.2,25.0,0.0
KSLE,GHCND:USW00024232,2010-12-11,40.2,46.3,34.0,25.0,0.0
KSLE,GHCND:USW00024232,2010-12-12,40.0,46.2,33.9,25.0,0.0
KSLE,GHCND:USW00024232,2010-12-13,39.9,46.1,33.8,25.0,0.0
KSLE,GHCND:USW00024232,2010-12-14,39.8,45.9,33.7,25.0,0.0
KSLE,GHCND:USW00024232,2010-12-15,39.7,45.8,33.6,25.0,0.0
KSLE,GHCND:USW00024232,2010-12-16,39.6,45.7,33.6,25.0,0.0
KSLE,GHCND:USW00024232,2010-12-17,39.6,45.6,33.5,25.0,0.0
KSLE,GHCND:USW00024232,2010-12-18,39.5,45.6,33.5,25.0,0.0
KSLE,GHCND:USW00024232,2010-12-19,39.5,45.5,33.4,26.0,0.0
KSLE,GHCND:USW00024232,2010-12-20,39.4,45.5,33.4,26.0,0.0
KSLE,GHCND:USW00024232,2010-12-21,39.4,45.4,33.4,26.0,0.0
KSLE,GHCND:USW00024232,2010-12-22,39.4,45.4,33.4,26.0,0.0
KSLE,GHCND:USW00024232,2010-12-23,39.4,45.4,33.4,26.0,0.0
KSLE,GHCND:USW00024232,2010-12-24,39.4,45.4,33.4,26.0,0.0
KSLE,GHCND:USW00024232,2010-12-25,39.4,45.4,33.5,26.0,0.0
KSLE,GHCND:USW00024232,2010-12-26,39.5,45.4,33.5,26.0,0.0
KSLE,GHCND:USW00024232,2010-12-27,39.5,45.5,33.5,25.0,0.0
KSLE,GHCND:USW00024232,2010-12-28,39.6,45.5,33.6,25.0,0.0
KSLE,GHCND:USW00024232,2010-12-29,39.6,45.6,33.7,25.0,0.0
KSLE,GHCND:USW00024232,2010-12-30,39.7,45.7,33.7,25.0,0.0
KSLE,GHCND:USW00024232,2010-12-31,39.8,45.7,33.8,25.0,0.0
